frame,time_seconds,lifter_id,class,confidence,x1,y1,x2,y2,X_3D,Y_3D,Z_3D,W_3D,H_3D,D_3D
461,19.213,3,lifter,0.2286,2122,705,2190,873,-4.8286,0.2267,11.9723,0.5133,1.0983,0.24
461,19.213,4,lifter,0.1394,1340,1152,1666,1503,-5.2615,0.2557,13.0135,0.554,1.1874,0.2483
461,19.213,5,lifter,0.1195,774,1170,1096,1512,-4.5277,0.2089,11.2353,0.4795,1.0267,0.224
462,19.254,1,lifter,0.7827,194,1067,466,1512,-4.234,0.1917,10.5133,0.4461,0.9562,0.207
462,19.254,2,lifter,0.7146,219,683,350,925,-6.7753,0.3428,16.7108,0.7154,1.5354,0.3174
462,19.254,3,lifter,0.218,2120,705,2190,873,-4.8304,0.2268,11.9768,0.5135,1.0987,0.2401
462,19.254,4,lifter,0.1419,1340,1152,1666,1503,-5.2584,0.2555,13.0057,0.5536,1.1867,0.2481
462,19.254,5,lifter,0.1195,774,1170,1096,1512,-4.5287,0.2089,11.2376,0.4796,1.0269,0.224
463,19.296,1,lifter,0.7843,194,1067,466,1512,-4.2332,0.1917,10.5114,0.4461,0.956,0.2069
463,19.296,2,lifter,0.7199,220,683,350,925,-6.7738,0.3428,16.7071,0.7152,1.5351,0.3173
463,19.296,3,lifter,0.2148,2118,705,2190,873,-4.8298,0.2268,11.9753,0.5135,1.0986,0.24
463,19.296,4,lifter,0.1412,1340,1152,1666,1503,-5.2588,0.2556,13.0068,0.5537,1.1868,0.2481
463,19.296,5,lifter,0.1183,774,1170,1098,1512,-4.5216,0.2085,11.2203,0.4788,1.0252,0.2236
464,19.338,1,lifter,0.7843,194,1067,466,1512,-4.2324,0.1916,10.5095,0.446,0.9558,0.2069
464,19.338,2,lifter,0.7145,220,683,350,925,-6.7705,0.3426,16.6989,0.7149,1.5343,0.3172
464,19.338,3,lifter,0.2774,2123,705,2190,873,-4.8208,0.2263,11.9533,0.5125,1.0964,0.2396
464,19.338,4,lifter,0.1413,1340,1152,1666,1503,-5.2577,0.2555,13.004,0.5536,1.1865,0.2481
464,19.338,5,lifter,0.1193,774,1170,1098,1512,-4.5216,0.2085,11.2204,0.4788,1.0252,0.2236
465,19.379,1,lifter,0.7841,194,1067,466,1512,-4.2327,0.1916,10.5104,0.446,0.9559,0.2069
465,19.379,2,lifter,0.7114,220,683,350,925,-6.7685,0.3424,16.694,0.7146,1.5338,0.3171
465,19.379,3,lifter,0.3091,2130,705,2191,875,-4.8044,0.2253,11.9132,0.5107,1.0926,0.2387
465,19.379,4,lifter,0.1406,1340,1152,1665,1503,-5.2548,0.2553,12.9969,0.5532,1.1859,0.248
465,19.379,5,lifter,0.1183,774,1170,1099,1512,-4.5157,0.2082,11.2059,0.4782,1.0239,0.2233
466,19.421,1,lifter,0.7844,194,1066,466,1512,-4.2344,0.1917,10.5143,0.4462,0.9563,0.207
466,19.421,2,lifter,0.7071,220,683,350,925,-6.7665,0.3423,16.6893,0.7144,1.5334,0.317
466,19.421,3,lifter,0.3643,2128,705,2191,872,-4.8197,0.2262,11.9506,0.5124,1.0962,0.2395
466,19.421,4,lifter,0.1475,1340,1152,1665,1503,-5.2512,0.2551,12.9882,0.5528,1.185,0.2478
466,19.421,5,lifter,0.1199,774,1170,1098,1512,-4.522,0.2085,11.2213,0.4789,1.0253,0.2237
467,19.463,1,lifter,0.7857,194,1066,466,1512,-4.2343,0.1917,10.5141,0.4462,0.9563,0.207
467,19.463,2,lifter,0.7098,220,684,350,926,-6.7477,0.3413,16.6433,0.7125,1.5292,0.3161
467,19.463,3,lifter,0.3571,2122,704,2190,870,-4.8234,0.2264,11.9597,0.5128,1.0971,0.2397
467,19.463,4,lifter,0.1454,1340,1152,1665,1503,-5.2552,0.2554,12.9979,0.5533,1.1859,0.248
467,19.463,5,lifter,0.1222,774,1170,1095,1512,-4.532,0.2091,11.2458,0.48,1.0277,0.2242
468,19.504,1,lifter,0.7858,194,1066,466,1512,-4.2338,0.1917,10.513,0.4461,0.9562,0.207
468,19.504,2,lifter,0.7096,220,683,350,925,-6.7807,0.3432,16.7239,0.7159,1.5366,0.3177
468,19.504,3,lifter,0.3683,2117,704,2190,867,-4.8069,0.2255,11.9194,0.5109,1.0932,0.2388
468,19.504,4,lifter,0.1466,1340,1152,1665,1503,-5.2541,0.2553,12.9953,0.5532,1.1857,0.2479
468,19.504,5,lifter,0.1231,774,1170,1095,1512,-4.5318,0.2091,11.2453,0.4799,1.0276,0.2242
469,19.546,1,lifter,0.7874,194,1066,466,1512,-4.2348,0.1918,10.5153,0.4462,0.9564,0.207
469,19.546,2,lifter,0.7091,220,684,350,925,-6.7681,0.3425,16.6931,0.7147,1.5338,0.3171
469,19.546,3,lifter,0.3727,2103,704,2190,873,-4.8312,0.2269,11.979,0.5137,1.099,0.2402
469,19.546,4,lifter,0.1457,1340,1152,1665,1503,-5.2531,0.2552,12.9928,0.553,1.1855,0.2479
469,19.546,5,lifter,0.121,774,1170,1098,1512,-4.5196,0.2084,11.2154,0.4786,1.0248,0.2235
470,19.588,1,lifter,0.7875,195,1066,466,1512,-4.2408,0.1921,10.5301,0.4469,0.9578,0.2073
470,19.588,2,lifter,0.7103,220,683,350,925,-6.7686,0.3425,16.6943,0.7147,1.5339,0.3171
470,19.588,3,lifter,0.4459,2106,704,2191,875,-4.8411,0.2274,12.003,0.5148,1.1013,0.2407
470,19.588,4,lifter,0.1464,1340,1152,1665,1503,-5.2503,0.2551,12.986,0.5527,1.1848,0.2477
470,19.588,5,lifter,0.1204,774,1170,1096,1512,-4.5255,0.2087,11.2299,0.4793,1.0262,0.2238
471,19.629,1,lifter,0.7872,195,1066,466,1512,-4.2387,0.192,10.525,0.4467,0.9573,0.2072
471,19.629,2,lifter,0.7103,220,683,350,925,-6.7799,0.3431,16.7221,0.7159,1.5365,0.3176
471,19.629,3,lifter,0.3833,2100,704,2191,876,-4.8333,0.227,11.9839,0.5139,1.0994,0.2403
471,19.629,4,lifter,0.1458,1340,1152,1666,1502,-5.2242,0.2535,12.9222,0.5499,1.1788,0.2465
471,19.629,5,lifter,0.127,774,1170,1092,1512,-4.5395,0.2096,11.2641,0.4808,1.0294,0.2245
472,19.671,1,lifter,0.7869,194,1066,466,1512,-4.2343,0.1917,10.5141,0.4462,0.9563,0.207
472,19.671,2,lifter,0.7109,220,683,350,926,-6.7707,0.3426,16.6994,0.7149,1.5344,0.3172
472,19.671,3,lifter,0.386,2109,705,2191,872,-4.842,0.2275,12.0052,0.5149,1.1015,0.2408
472,19.671,4,lifter,0.1439,1340,1152,1665,1502,-5.2192,0.2532,12.91,0.5493,1.1777,0.2463
472,19.671,5,lifter,0.125,774,1170,1092,1512,-4.5409,0.2097,11.2676,0.4809,1.0298,0.2246
473,19.713,1,lifter,0.7867,194,1066,466,1512,-4.2346,0.1918,10.515,0.4462,0.9564,0.207
473,19.713,2,lifter,0.7096,220,683,350,925,-6.785,0.3434,16.7344,0.7164,1.5376,0.3179
473,19.713,3,lifter,0.3695,2103,705,2193,875,-4.8407,0.2274,12.002,0.5147,1.1012,0.2407
473,19.713,4,lifter,0.1442,1340,1152,1665,1502,-5.2237,0.2535,12.921,0.5498,1.1787,0.2465
473,19.713,5,lifter,0.1238,774,1171,1091,1512,-4.5333,0.2092,11.2491,0.4801,1.028,0.2242
474,19.754,1,lifter,0.7868,194,1066,466,1512,-4.2354,0.1918,10.5168,0.4463,0.9565,0.207
474,19.754,2,lifter,0.709,220,684,350,926,-6.7498,0.3414,16.6483,0.7127,1.5296,0.3162
474,19.754,3,lifter,0.316,2103,704,2193,872,-4.8462,0.2277,12.0155,0.5153,1.1025,0.241
474,19.754,4,lifter,0.1444,1340,1152,1665,1502,-5.2205,0.2533,12.9132,0.5495,1.178,0.2463
474,19.754,5,lifter,0.1221,774,1171,1092,1512,-4.5308,0.2091,11.243,0.4798,1.0274,0.2241
475,19.796,1,lifter,0.7865,195,1066,466,1512,-4.238,0.192,10.5232,0.4466,0.9571,0.2072
475,19.796,2,lifter,0.7105,220,683,350,925,-6.786,0.3435,16.7368,0.7165,1.5379,0.3179
475,19.796,3,lifter,0.384,2110,704,2192,870,-4.849,0.2279,12.0224,0.5157,1.1032,0.2412
475,19.796,4,lifter,0.1468,1340,1152,1665,1503,-5.2577,0.2555,13.0041,0.5536,1.1866,0.2481
475,19.796,5,lifter,0.1244,774,1171,1089,1512,-4.5489,0.2101,11.2873,0.4818,1.0317,0.225
476,19.838,1,lifter,0.7864,195,1066,466,1512,-4.2381,0.192,10.5234,0.4466,0.9572,0.2072
476,19.838,2,lifter,0.7127,220,683,350,925,-6.7852,0.3434,16.7349,0.7164,1.5377,0.3179
476,19.838,3,lifter,0.3397,2096,703,2192,870,-4.845,0.2277,12.0126,0.5152,1.1022,0.2409
476,19.838,4,lifter,0.1497,1340,1152,1665,1503,-5.2587,0.2556,13.0065,0.5537,1.1868,0.2481
476,19.838,5,lifter,0.1244,774,1171,1089,1512,-4.5514,0.2103,11.2933,0.4821,1.0323,0.2252
477,19.88,1,lifter,0.7864,195,1066,466,1512,-4.2385,0.192,10.5245,0.4466,0.9573,0.2072
477,19.88,2,lifter,0.712,220,684,350,925,-6.7819,0.3433,16.7267,0.7161,1.537,0.3177
477,19.88,3,lifter,0.3089,2096,703,2191,879,-4.8142,0.2259,11.9371,0.5117,1.0949,0.2392
477,19.88,4,lifter,0.1481,1340,1152,1665,1503,-5.2595,0.2556,13.0084,0.5537,1.187,0.2482
477,19.88,5,lifter,0.1244,774,1171,1089,1512,-4.5503,0.2102,11.2905,0.482,1.032,0.2251
478,19.921,1,lifter,0.787,195,1067,466,1512,-4.2369,0.1919,10.5204,0.4465,0.9569,0.2071
478,19.921,2,lifter,0.713,220,684,350,926,-6.7645,0.3423,16.6844,0.7143,1.533,0.3169
478,19.921,3,lifter,0.2368,2095,703,2191,871,-4.7547,0.2224,11.7918,0.5052,1.0809,0.236
478,19.921,4,lifter,0.1488,1340,1152,1665,1503,-5.2585,0.2556,13.006,0.5536,1.1867,0.2481
478,19.921,5,lifter,0.1238,774,1171,1088,1512,-4.5545,0.2105,11.301,0.4825,1.033,0.2254
479,19.963,1,lifter,0.7872,195,1067,466,1512,-4.2196,0.1909,10.4782,0.4445,0.9528,0.2062
479,19.963,2,lifter,0.7133,220,683,350,926,-6.7913,0.3438,16.7498,0.7171,1.5391,0.3182
479,19.963,3,lifter,0.2346,2098,703,2191,866,-4.7895,0.2245,11.877,0.509,1.0891,0.2379
479,19.963,4,lifter,0.1632,1341,1153,1665,1503,-5.2724,0.2564,13.0399,0.5552,1.1899,0.2488
479,19.963,5,lifter,0.13,774,1171,1086,1512,-4.5527,0.2104,11.2966,0.4823,1.0326,0.2253
480,20.005,1,lifter,0.7878,195,1066,465,1512,-4.2237,0.1911,10.4882,0.445,0.9538,0.2064
480,20.005,2,lifter,0.7179,220,683,350,925,-6.7955,0.344,16.7601,0.7175,1.5401,0.3184
480,20.005,3,lifter,0.2538,2097,703,2190,870,-4.7367,0.2213,11.7477,0.5032,1.0766,0.2351
480,20.005,4,lifter,0.1644,1340,1152,1665,1503,-5.2584,0.2556,13.0059,0.5536,1.1867,0.2481
480,20.005,5,lifter,0.1349,774,1171,1083,1512,-4.5584,0.2107,11.3105,0.4829,1.034,0.2256
481,20.046,1,lifter,0.7893,195,1066,466,1512,-4.2219,0.191,10.4838,0.4448,0.9533,0.2063
481,20.046,2,lifter,0.72,220,683,350,925,-6.807,0.3447,16.7881,0.7187,1.5427,0.3189
481,20.046,3,lifter,0.1718,2096,704,2189,866,-4.6373,0.2155,11.5048,0.4922,1.0532,0.2299
481,20.046,4,lifter,0.1569,1340,1152,1665,1503,-5.2582,0.2555,13.0052,0.5536,1.1867,0.2481
481,20.046,5,lifter,0.1344,774,1171,1083,1512,-4.5561,0.2105,11.3049,0.4827,1.0335,0.2255
481,20.046,6,lifter,0.1094,2105,759,2174,935,-4.7789,0.2235,11.8486,0.5076,1.0862,0.2376
482,20.088,1,lifter,0.8013,195,1066,465,1512,-4.2211,0.191,10.4819,0.4448,0.9532,0.2064
482,20.088,2,lifter,0.7165,219,683,350,925,-6.7482,0.3413,16.6444,0.7125,1.5292,0.3161
482,20.088,3,lifter,0.1995,776,1171,1055,1512,-4.5461,0.2098,11.281,0.4821,1.0318,0.2256
482,20.088,4,lifter,0.1871,2099,703,2186,865,-4.6884,0.2185,11.6295,0.4979,1.0652,0.2326
482,20.088,5,lifter,0.1456,1340,1153,1665,1503,-5.2355,0.2542,12.9496,0.5511,1.1815,0.2471
483,20.13,1,lifter,0.8012,195,1066,465,1512,-4.2202,0.1909,10.4799,0.4447,0.9531,0.2063
483,20.13,2,lifter,0.7157,219,683,350,925,-6.7485,0.3413,16.6453,0.7125,1.5293,0.3161
483,20.13,3,lifter,0.199,776,1171,1054,1512,-4.5418,0.2095,11.2703,0.4817,1.0308,0.2254
483,20.13,4,lifter,0.172,2101,703,2186,861,-4.6695,0.2174,11.5833,0.4958,1.0608,0.2316
483,20.13,5,lifter,0.1452,1340,1153,1665,1503,-5.2345,0.2541,12.9472,0.551,1.1813,0.2471
484,20.171,1,lifter,0.8013,195,1066,465,1512,-4.2206,0.1909,10.4808,0.4447,0.9531,0.2063
484,20.171,2,lifter,0.7156,220,683,350,925,-6.7473,0.3413,16.6424,0.7124,1.529,0.3161
484,20.171,3,lifter,0.1878,776,1171,1054,1512,-4.5419,0.2095,11.2705,0.4817,1.0308,0.2254
484,20.171,4,lifter,0.1789,2101,703,2186,859,-4.5924,0.2128,11.3948,0.4873,1.0426,0.2275
484,20.171,5,lifter,0.1451,1340,1153,1665,1503,-5.2339,0.2541,12.9458,0.5509,1.1812,0.2471
485,20.213,1,lifter,0.8011,195,1066,465,1512,-4.2205,0.1909,10.4806,0.4447,0.9531,0.2063
485,20.213,2,lifter,0.7149,220,683,350,925,-6.7475,0.3413,16.6429,0.7124,1.5291,0.3161
485,20.213,3,lifter,0.1976,776,1171,1055,1512,-4.5456,0.2098,11.2797,0.4821,1.0317,0.2255
485,20.213,4,lifter,0.1455,1340,1153,1665,1503,-5.2372,0.2543,12.9538,0.5512,1.1819,0.2472
485,20.213,5,lifter,0.1286,2103,703,2185,862,-4.6053,0.2136,11.4265,0.4887,1.0457,0.2282
486,20.255,1,lifter,0.8017,195,1066,465,1512,-4.2212,0.191,10.4822,0.4448,0.9533,0.2064
486,20.255,2,lifter,0.7148,220,683,350,925,-6.7475,0.3413,16.6429,0.7124,1.5291,0.3161
486,20.255,3,lifter,0.199,776,1171,1055,1512,-4.546,0.2098,11.2807,0.4821,1.0318,0.2256
486,20.255,4,lifter,0.1438,1340,1153,1665,1503,-5.2319,0.254,12.9408,0.5507,1.1807,0.247
487,20.296,1,lifter,0.8014,195,1066,465,1512,-4.2212,0.191,10.4824,0.4448,0.9533,0.2064
487,20.296,2,lifter,0.7149,220,683,350,925,-6.7536,0.3416,16.6578,0.7131,1.5305,0.3164
487,20.296,3,lifter,0.1974,776,1171,1056,1512,-4.5483,0.2099,11.2862,0.4823,1.0323,0.2257
487,20.296,4,lifter,0.1433,1340,1153,1665,1503,-5.2359,0.2542,12.9507,0.5511,1.1817,0.2472
488,20.338,1,lifter,0.8015,195,1066,465,1512,-4.2214,0.191,10.4827,0.4448,0.9533,0.2064
488,20.338,2,lifter,0.7149,220,683,350,925,-6.7475,0.3413,16.6428,0.7124,1.5291,0.3161
488,20.338,3,lifter,0.1978,776,1171,1056,1512,-4.5486,0.2099,11.2868,0.4823,1.0323,0.2257
488,20.338,4,lifter,0.1442,1340,1153,1665,1503,-5.2336,0.2541,12.9451,0.5509,1.1811,0.2471
489,20.38,1,lifter,0.8016,195,1066,465,1512,-4.2214,0.191,10.4827,0.4448,0.9533,0.2064
489,20.38,2,lifter,0.715,220,683,350,925,-6.7475,0.3413,16.6428,0.7124,1.5291,0.3161
489,20.38,3,lifter,0.198,776,1171,1056,1512,-4.5486,0.2099,11.2869,0.4823,1.0324,0.2257
489,20.38,4,lifter,0.1441,1340,1153,1665,1503,-5.2337,0.2541,12.9453,0.5509,1.1811,0.2471
489,20.38,5,lifter,0.1435,2105,702,2165,877,-4.358,0.1991,10.8211,0.4613,0.9871,0.2149
490,20.421,1,lifter,0.8017,195,1066,465,1512,-4.2223,0.191,10.4849,0.4449,0.9535,0.2064
490,20.421,2,lifter,0.7156,220,683,350,925,-6.7474,0.3413,16.6426,0.7124,1.5291,0.3161
490,20.421,3,lifter,0.1975,776,1171,1056,1512,-4.5489,0.21,11.2877,0.4824,1.0324,0.2257
490,20.421,4,lifter,0.1451,1340,1153,1665,1503,-5.2329,0.2541,12.9433,0.5508,1.181,0.247
490,20.421,5,lifter,0.1418,2105,702,2166,877,-4.3653,0.1995,10.8391,0.4621,0.9889,0.2153
491,20.463,1,lifter,0.8018,195,1066,465,1512,-4.2221,0.191,10.4845,0.4449,0.9535,0.2064
491,20.463,2,lifter,0.7157,220,683,350,925,-6.7474,0.3413,16.6426,0.7124,1.5291,0.3161
491,20.463,3,lifter,0.1978,776,1171,1056,1512,-4.5486,0.2099,11.2869,0.4823,1.0324,0.2257
491,20.463,4,lifter,0.1451,1340,1153,1665,1503,-5.2343,0.2541,12.9466,0.5509,1.1813,0.2471
491,20.463,5,lifter,0.1104,2110,703,2160,889,-4.4024,0.2017,10.9294,0.4662,0.9976,0.2173
492,20.505,1,lifter,0.8022,195,1066,465,1512,-4.222,0.191,10.4843,0.4449,0.9535,0.2064
492,20.505,2,lifter,0.7156,220,683,350,925,-6.7472,0.3413,16.6421,0.7124,1.529,0.3161
492,20.505,3,lifter,0.1974,776,1171,1056,1512,-4.5488,0.21,11.2875,0.4824,1.0324,0.2257
492,20.505,4,lifter,0.1445,1340,1153,1665,1503,-5.233,0.2541,12.9435,0.5508,1.181,0.247
493,20.546,1,lifter,0.8021,195,1066,465,1512,-4.222,0.191,10.4842,0.4449,0.9535,0.2064
493,20.546,2,lifter,0.7151,220,683,350,925,-6.7465,0.3412,16.6404,0.7123,1.5289,0.316
493,20.546,3,lifter,0.198,776,1171,1056,1512,-4.5485,0.2099,11.2867,0.4823,1.0323,0.2257
493,20.546,4,lifter,0.1507,2108,703,2155,884,-4.181,0.1887,10.3875,0.4416,0.9451,0.2053
493,20.546,5,lifter,0.1438,1340,1153,1665,1503,-5.2334,0.2541,12.9446,0.5508,1.1811,0.247
494,20.588,1,lifter,0.8023,195,1066,465,1512,-4.2222,0.191,10.4846,0.4449,0.9535,0.2064
494,20.588,2,lifter,0.7152,220,683,350,925,-6.747,0.3412,16.6417,0.7124,1.529,0.3161
494,20.588,3,lifter,0.198,776,1171,1055,1512,-4.5463,0.2098,11.2814,0.4821,1.0318,0.2256
494,20.588,4,lifter,0.144,1340,1153,1665,1503,-5.2303,0.2539,12.937,0.5505,1.1804,0.2469
495,20.63,1,lifter,0.8015,195,1066,465,1512,-4.222,0.191,10.4843,0.4449,0.9535,0.2064
495,20.63,2,lifter,0.7145,220,683,350,925,-6.748,0.3413,16.644,0.7125,1.5292,0.3161
495,20.63,3,lifter,0.1975,776,1171,1055,1512,-4.5463,0.2098,11.2812,0.4821,1.0318,0.2256
495,20.63,4,lifter,0.1439,1340,1153,1665,1503,-5.2309,0.2539,12.9384,0.5506,1.1805,0.2469
496,20.671,1,lifter,0.8015,195,1066,465,1512,-4.2222,0.191,10.4846,0.4449,0.9535,0.2064
496,20.671,2,lifter,0.7144,220,683,350,925,-6.7476,0.3413,16.6431,0.7125,1.5291,0.3161
496,20.671,3,lifter,0.1967,776,1171,1055,1512,-4.5464,0.2098,11.2815,0.4821,1.0319,0.2256
496,20.671,4,lifter,0.1441,1340,1153,1665,1503,-5.2304,0.2539,12.9371,0.5505,1.1804,0.2469
497,20.713,1,lifter,0.8014,195,1066,465,1512,-4.222,0.191,10.4842,0.4449,0.9535,0.2064
497,20.713,2,lifter,0.7146,220,683,350,925,-6.7485,0.3413,16.6452,0.7125,1.5293,0.3161
497,20.713,3,lifter,0.1968,776,1171,1055,1512,-4.5464,0.2098,11.2815,0.4821,1.0318,0.2256
497,20.713,4,lifter,0.1418,1340,1153,1665,1503,-5.231,0.2539,12.9386,0.5506,1.1805,0.2469
498,20.755,1,lifter,0.8021,195,1066,465,1512,-4.2226,0.1911,10.4858,0.445,0.9536,0.2065
498,20.755,2,lifter,0.7152,220,683,350,925,-6.7469,0.3412,16.6414,0.7124,1.529,0.3161
498,20.755,3,lifter,0.196,776,1171,1056,1512,-4.5489,0.21,11.2875,0.4824,1.0324,0.2257
498,20.755,4,lifter,0.1408,1340,1153,1665,1503,-5.2295,0.2539,12.9351,0.5504,1.1802,0.2469
499,20.796,1,lifter,0.802,195,1066,465,1512,-4.2229,0.1911,10.4865,0.445,0.9537,0.2065
499,20.796,2,lifter,0.715,220,683,350,925,-6.747,0.3412,16.6417,0.7124,1.529,0.3161
499,20.796,3,lifter,0.1954,776,1171,1055,1512,-4.5461,0.2098,11.2808,0.4821,1.0318,0.2256
499,20.796,4,lifter,0.1401,1340,1153,1665,1503,-5.2314,0.254,12.9395,0.5506,1.1806,0.2469
500,20.838,1,lifter,0.802,195,1066,465,1512,-4.2228,0.1911,10.4863,0.445,0.9537,0.2065
500,20.838,2,lifter,0.7154,220,683,350,925,-6.7469,0.3412,16.6414,0.7124,1.529,0.3161
500,20.838,3,lifter,0.1955,776,1171,1055,1512,-4.5461,0.2098,11.2808,0.4821,1.0318,0.2256
500,20.838,4,lifter,0.1386,1340,1153,1665,1503,-5.2312,0.254,12.9391,0.5506,1.1806,0.2469
501,20.88,1,lifter,0.8014,195,1066,465,1512,-4.2229,0.1911,10.4865,0.445,0.9537,0.2065
501,20.88,2,lifter,0.7157,220,683,350,925,-6.747,0.3412,16.6415,0.7124,1.529,0.3161
501,20.88,3,lifter,0.1952,776,1171,1055,1512,-4.5459,0.2098,11.2805,0.4821,1.0317,0.2256
501,20.88,4,lifter,0.1383,1340,1153,1665,1503,-5.2322,0.254,12.9415,0.5507,1.1808,0.247
502,20.921,1,lifter,0.8012,195,1067,465,1512,-4.2221,0.191,10.4844,0.4449,0.9535,0.2064
502,20.921,2,lifter,0.7162,220,683,350,925,-6.7467,0.3412,16.641,0.7124,1.5289,0.3161
502,20.921,3,lifter,0.1974,776,1171,1054,1512,-4.5419,0.2095,11.2706,0.4817,1.0308,0.2254
502,20.921,4,lifter,0.1371,1340,1153,1665,1503,-5.2308,0.2539,12.938,0.5505,1.1805,0.2469
503,20.963,1,lifter,0.802,195,1067,465,1512,-4.2198,0.1909,10.4789,0.4446,0.9529,0.2063
503,20.963,2,lifter,0.7167,220,683,350,925,-6.7465,0.3412,16.6404,0.7123,1.5288,0.316
503,20.963,3,lifter,0.1951,776,1171,1055,1512,-4.5458,0.2098,11.28,0.4821,1.0317,0.2256
503,20.963,4,lifter,0.1372,1340,1153,1665,1503,-5.2328,0.2541,12.9431,0.5508,1.1809,0.247
504,21.005,1,lifter,0.8025,195,1067,465,1512,-4.2199,0.1909,10.479,0.4446,0.953,0.2063
504,21.005,2,lifter,0.7151,220,683,350,925,-6.7443,0.3411,16.635,0.7121,1.5283,0.3159
504,21.005,3,lifter,0.1937,776,1171,1055,1512,-4.546,0.2098,11.2806,0.4821,1.0318,0.2256
504,21.005,4,lifter,0.1372,1340,1153,1665,1503,-5.2317,0.254,12.9403,0.5506,1.1807,0.247
505,21.046,1,lifter,0.8021,195,1066,465,1512,-4.2202,0.1909,10.4799,0.4447,0.953,0.2063
505,21.046,2,lifter,0.7158,220,683,350,925,-6.7452,0.3411,16.6371,0.7122,1.5285,0.316
505,21.046,3,lifter,0.1934,776,1171,1056,1512,-4.5482,0.2099,11.2859,0.4823,1.0323,0.2257
505,21.046,4,lifter,0.137,1340,1153,1665,1503,-5.2321,0.254,12.9413,0.5507,1.1808,0.247
506,21.088,1,lifter,0.803,195,1066,465,1512,-4.2203,0.1909,10.4801,0.4447,0.9531,0.2063
506,21.088,2,lifter,0.7148,220,683,350,925,-6.7437,0.3411,16.6335,0.712,1.5282,0.3159
506,21.088,3,lifter,0.1917,776,1171,1056,1512,-4.5485,0.2099,11.2866,0.4823,1.0323,0.2257
506,21.088,4,lifter,0.1373,1340,1153,1665,1503,-5.2307,0.2539,12.9378,0.5505,1.1804,0.2469
507,21.13,1,lifter,0.8038,195,1066,465,1512,-4.2199,0.1909,10.4792,0.4447,0.953,0.2063
507,21.13,2,lifter,0.7136,220,683,350,925,-6.7459,0.3412,16.6388,0.7123,1.5287,0.316
507,21.13,3,lifter,0.1929,776,1171,1055,1512,-4.5458,0.2098,11.2801,0.4821,1.0317,0.2256
507,21.13,4,lifter,0.1381,1340,1153,1665,1503,-5.2325,0.254,12.9424,0.5507,1.1809,0.247
508,21.171,1,lifter,0.8039,195,1066,465,1512,-4.22,0.1909,10.4794,0.4447,0.953,0.2063
508,21.171,2,lifter,0.7148,219,683,350,925,-6.7464,0.3412,16.6402,0.7123,1.5288,0.316
508,21.171,3,lifter,0.1939,776,1171,1054,1512,-4.5417,0.2095,11.2701,0.4817,1.0308,0.2254
508,21.171,4,lifter,0.1385,1340,1153,1665,1503,-5.2318,0.254,12.9405,0.5507,1.1807,0.247
509,21.213,1,lifter,0.8043,195,1066,465,1512,-4.22,0.1909,10.4794,0.4447,0.953,0.2063
509,21.213,2,lifter,0.7128,220,683,350,925,-6.7458,0.3412,16.6386,0.7123,1.5287,0.316
509,21.213,3,lifter,0.1947,776,1171,1053,1512,-4.5317,0.2089,11.2456,0.4806,1.0285,0.2249
509,21.213,4,lifter,0.1393,1340,1153,1665,1503,-5.2317,0.254,12.9405,0.5506,1.1807,0.247
510,21.255,1,lifter,0.8044,195,1066,465,1512,-4.2215,0.191,10.483,0.4448,0.9533,0.2064
510,21.255,2,lifter,0.7153,219,683,350,925,-6.7472,0.3412,16.642,0.7124,1.529,0.316
510,21.255,3,lifter,0.1964,776,1171,1053,1512,-4.5322,0.2089,11.247,0.4807,1.0286,0.2249
510,21.255,4,lifter,0.1391,1340,1153,1665,1503,-5.2296,0.2539,12.9351,0.5504,1.1802,0.2469
511,21.297,1,lifter,0.8047,195,1066,465,1512,-4.2201,0.1909,10.4796,0.4447,0.953,0.2063
511,21.297,2,lifter,0.7155,219,683,350,925,-6.7481,0.3413,16.6442,0.7125,1.5292,0.3161
511,21.297,3,lifter,0.1951,776,1171,1053,1512,-4.5319,0.2089,11.2463,0.4806,1.0285,0.2249
511,21.297,4,lifter,0.136,1340,1153,1665,1503,-5.2309,0.2539,12.9384,0.5506,1.1805,0.2469
512,21.338,1,lifter,0.8049,195,1066,465,1512,-4.2202,0.1909,10.4798,0.4447,0.953,0.2063
512,21.338,2,lifter,0.7148,219,683,350,925,-6.7478,0.3413,16.6436,0.7125,1.5291,0.3161
512,21.338,3,lifter,0.1953,776,1171,1053,1512,-4.5323,0.2089,11.2472,0.4807,1.0286,0.2249
512,21.338,4,lifter,0.1358,1340,1153,1665,1503,-5.2313,0.254,12.9394,0.5506,1.1806,0.2469
513,21.38,1,lifter,0.8048,195,1066,465,1512,-4.2201,0.1909,10.4796,0.4447,0.953,0.2063
513,21.38,2,lifter,0.7154,219,683,350,925,-6.7482,0.3413,16.6445,0.7125,1.5292,0.3161
513,21.38,3,lifter,0.1963,776,1171,1053,1512,-4.5325,0.209,11.2477,0.4807,1.0287,0.2249
513,21.38,4,lifter,0.1379,1341,1153,1665,1503,-5.2316,0.254,12.9402,0.5506,1.1806,0.2469
514,21.422,1,lifter,0.8049,195,1066,465,1512,-4.2203,0.1909,10.48,0.4447,0.9531,0.2063
514,21.422,2,lifter,0.7158,219,683,350,925,-6.7471,0.3412,16.6419,0.7124,1.5289,0.316
